Index,Currency,Country,Date,Price level (local),revenue,R t-1,R t-2,R t-3,R t-4,R t-5,DOW,TAX,after_holiday,afterAccidentDays,super,,,,,
Israel TA-125,ILS,Israel,25/07/2002 00:00,351.94,0.005054688,-0.032759716,-0.015527275,-0.006296106,0,0.023169012,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,28/07/2002 00:00,351.94,0,0.005054688,-0.032759716,-0.015527275,-0.006296106,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,29/07/2002 00:00,361.33,0.026680684,0,0.005054688,-0.032759716,-0.015527275,-0.006296106,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,30/07/2002 00:00,361.57,0.000664213,0.026680684,0,0.005054688,-0.032759716,-0.015527275,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,31/07/2002 00:00,362.19,0.001714744,0.000664213,0.026680684,0,0.005054688,-0.032759716,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,01/08/2002 00:00,359.51,-0.007399431,0.001714744,0.000664213,0.026680684,0,0.005054688,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,04/08/2002 00:00,359.51,0,-0.007399431,0.001714744,0.000664213,0.026680684,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,05/08/2002 00:00,350.97,-0.023754555,0,-0.007399431,0.001714744,0.000664213,0.026680684,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,06/08/2002 00:00,352.69,0.004900704,-0.023754555,0,-0.007399431,0.001714744,0.000664213,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,07/08/2002 00:00,355.85,0.00895971,0.004900704,-0.023754555,0,-0.007399431,0.001714744,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,08/08/2002 00:00,352.82,-0.008514824,0.00895971,0.004900704,-0.023754555,0,-0.007399431,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,11/08/2002 00:00,352.82,0,-0.008514824,0.00895971,0.004900704,-0.023754555,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,12/08/2002 00:00,351.14,-0.004761635,0,-0.008514824,0.00895971,0.004900704,-0.023754555,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,13/08/2002 00:00,350.66,-0.001366976,-0.004761635,0,-0.008514824,0.00895971,0.004900704,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,14/08/2002 00:00,350.15,-0.0014544,-0.001366976,-0.004761635,0,-0.008514824,0.00895971,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,15/08/2002 00:00,352.13,0.005654719,-0.0014544,-0.001366976,-0.004761635,0,-0.008514824,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,18/08/2002 00:00,352.13,0,0.005654719,-0.0014544,-0.001366976,-0.004761635,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,19/08/2002 00:00,362.74,0.030130918,0,0.005654719,-0.0014544,-0.001366976,-0.004761635,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,20/08/2002 00:00,362.63,-0.000303248,0.030130918,0,0.005654719,-0.0014544,-0.001366976,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,21/08/2002 00:00,366.7,0.011223561,-0.000303248,0.030130918,0,0.005654719,-0.0014544,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,22/08/2002 00:00,365.13,-0.004281429,0.011223561,-0.000303248,0.030130918,0,0.005654719,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,25/08/2002 00:00,365.13,0,-0.004281429,0.011223561,-0.000303248,0.030130918,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,26/08/2002 00:00,369,0.010598965,0,-0.004281429,0.011223561,-0.000303248,0.030130918,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,27/08/2002 00:00,370.32,0.003577236,0.010598965,0,-0.004281429,0.011223561,-0.000303248,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,28/08/2002 00:00,368.1,-0.005994815,0.003577236,0.010598965,0,-0.004281429,0.011223561,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,29/08/2002 00:00,363.82,-0.011627275,-0.005994815,0.003577236,0.010598965,0,-0.004281429,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,01/09/2002 00:00,363.82,0,-0.011627275,-0.005994815,0.003577236,0.010598965,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,02/09/2002 00:00,358.86,-0.013633115,0,-0.011627275,-0.005994815,0.003577236,0.010598965,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,03/09/2002 00:00,357.46,-0.003901243,-0.013633115,0,-0.011627275,-0.005994815,0.003577236,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,04/09/2002 00:00,357.33,-0.000363677,-0.003901243,-0.013633115,0,-0.011627275,-0.005994815,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,05/09/2002 00:00,355.95,-0.003861976,-0.000363677,-0.003901243,-0.013633115,0,-0.011627275,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,09/09/2002 00:00,357.34,0.003905043,-0.003861976,-0.000363677,-0.003901243,-0.013633115,0,Monday,0,1,0,0,,,,,
Israel TA-125,ILS,Israel,10/09/2002 00:00,361.29,0.011053898,0.003905043,-0.003861976,-0.000363677,-0.003901243,-0.013633115,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,11/09/2002 00:00,362.19,0.002491074,0.011053898,0.003905043,-0.003861976,-0.000363677,-0.003901243,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,12/09/2002 00:00,360.16,-0.005604793,0.002491074,0.011053898,0.003905043,-0.003861976,-0.000363677,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,17/09/2002 00:00,363.6,0.009551311,-0.005604793,0.002491074,0.011053898,0.003905043,-0.003861976,Tuesday,0,1,0,0,,,,,
Israel TA-125,ILS,Israel,18/09/2002 00:00,354.87,-0.024009901,0.009551311,-0.005604793,0.002491074,0.011053898,0.003905043,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,19/09/2002 00:00,351.43,-0.009693691,-0.024009901,0.009551311,-0.005604793,0.002491074,0.011053898,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,22/09/2002 00:00,351.43,0,-0.009693691,-0.024009901,0.009551311,-0.005604793,0.002491074,Sunday,0,1,0,0,,,,,
Israel TA-125,ILS,Israel,23/09/2002 00:00,346.29,-0.014625957,0,-0.009693691,-0.024009901,0.009551311,-0.005604793,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,24/09/2002 00:00,341.11,-0.014958561,-0.014625957,0,-0.009693691,-0.024009901,0.009551311,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,25/09/2002 00:00,339.47,-0.004807833,-0.014958561,-0.014625957,0,-0.009693691,-0.024009901,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,26/09/2002 00:00,340.84,0.004035703,-0.004807833,-0.014958561,-0.014625957,0,-0.009693691,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,29/09/2002 00:00,340.84,0,0.004035703,-0.004807833,-0.014958561,-0.014625957,0,Sunday,0,1,0,0,,,,,
Israel TA-125,ILS,Israel,30/09/2002 00:00,336.75,-0.011999765,0,0.004035703,-0.004807833,-0.014958561,-0.014625957,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,01/10/2002 00:00,337.96,0.00359317,-0.011999765,0,0.004035703,-0.004807833,-0.014958561,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,02/10/2002 00:00,335.57,-0.007071843,0.00359317,-0.011999765,0,0.004035703,-0.004807833,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,03/10/2002 00:00,331.62,-0.011771016,-0.007071843,0.00359317,-0.011999765,0,0.004035703,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,06/10/2002 00:00,331.62,0,-0.011771016,-0.007071843,0.00359317,-0.011999765,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,07/10/2002 00:00,325.12,-0.019600748,0,-0.011771016,-0.007071843,0.00359317,-0.011999765,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,08/10/2002 00:00,327.89,0.008519931,-0.019600748,0,-0.011771016,-0.007071843,0.00359317,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,09/10/2002 00:00,325.9,-0.006069109,0.008519931,-0.019600748,0,-0.011771016,-0.007071843,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,10/10/2002 00:00,326.54,0.001963793,-0.006069109,0.008519931,-0.019600748,0,-0.011771016,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,13/10/2002 00:00,326.54,0,0.001963793,-0.006069109,0.008519931,-0.019600748,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,14/10/2002 00:00,325.78,-0.002327433,0,0.001963793,-0.006069109,0.008519931,-0.019600748,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,15/10/2002 00:00,329.58,0.011664313,-0.002327433,0,0.001963793,-0.006069109,0.008519931,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,16/10/2002 00:00,325.27,-0.01307725,0.011664313,-0.002327433,0,0.001963793,-0.006069109,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,17/10/2002 00:00,330.58,0.016324899,-0.01307725,0.011664313,-0.002327433,0,0.001963793,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,20/10/2002 00:00,330.58,0,0.016324899,-0.01307725,0.011664313,-0.002327433,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,21/10/2002 00:00,330.22,-0.001088995,0,0.016324899,-0.01307725,0.011664313,-0.002327433,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,22/10/2002 00:00,328.63,-0.004814972,-0.001088995,0,0.016324899,-0.01307725,0.011664313,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,23/10/2002 00:00,328.59,-0.000121717,-0.004814972,-0.001088995,0,0.016324899,-0.01307725,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,24/10/2002 00:00,331.07,0.007547399,-0.000121717,-0.004814972,-0.001088995,0,0.016324899,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,27/10/2002 00:00,331.07,0,0.007547399,-0.000121717,-0.004814972,-0.001088995,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,28/10/2002 00:00,324.66,-0.019361464,0,0.007547399,-0.000121717,-0.004814972,-0.001088995,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,29/10/2002 00:00,322.48,-0.006714717,-0.019361464,0,0.007547399,-0.000121717,-0.004814972,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,30/10/2002 00:00,328,0.017117341,-0.006714717,-0.019361464,0,0.007547399,-0.000121717,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,31/10/2002 00:00,322.11,-0.017957317,0.017117341,-0.006714717,-0.019361464,0,0.007547399,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,03/11/2002 00:00,322.11,0,-0.017957317,0.017117341,-0.006714717,-0.019361464,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,04/11/2002 00:00,321.96,-0.000465679,0,-0.017957317,0.017117341,-0.006714717,-0.019361464,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,05/11/2002 00:00,325.09,0.009721705,-0.000465679,0,-0.017957317,0.017117341,-0.006714717,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,06/11/2002 00:00,336.3,0.034482759,0.009721705,-0.000465679,0,-0.017957317,0.017117341,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,07/11/2002 00:00,334.76,-0.004579245,0.034482759,0.009721705,-0.000465679,0,-0.017957317,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,10/11/2002 00:00,334.76,0,-0.004579245,0.034482759,0.009721705,-0.000465679,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,11/11/2002 00:00,335.63,0.002598877,0,-0.004579245,0.034482759,0.009721705,-0.000465679,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,12/11/2002 00:00,331.73,-0.011619939,0.002598877,0,-0.004579245,0.034482759,0.009721705,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,13/11/2002 00:00,329.73,-0.006028999,-0.011619939,0.002598877,0,-0.004579245,0.034482759,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,14/11/2002 00:00,333.78,0.012282777,-0.006028999,-0.011619939,0.002598877,0,-0.004579245,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,17/11/2002 00:00,333.78,0,0.012282777,-0.006028999,-0.011619939,0.002598877,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,18/11/2002 00:00,337.27,0.010455989,0,0.012282777,-0.006028999,-0.011619939,0.002598877,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,19/11/2002 00:00,335.03,-0.006641563,0.010455989,0,0.012282777,-0.006028999,-0.011619939,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,20/11/2002 00:00,336.13,0.003283288,-0.006641563,0.010455989,0,0.012282777,-0.006028999,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,21/11/2002 00:00,338.72,0.007705352,0.003283288,-0.006641563,0.010455989,0,0.012282777,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,24/11/2002 00:00,338.72,0,0.007705352,0.003283288,-0.006641563,0.010455989,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,25/11/2002 00:00,345.07,0.018747048,0,0.007705352,0.003283288,-0.006641563,0.010455989,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,26/11/2002 00:00,351.35,0.018199206,0.018747048,0,0.007705352,0.003283288,-0.006641563,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,27/11/2002 00:00,357.93,0.018727764,0.018199206,0.018747048,0,0.007705352,0.003283288,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,28/11/2002 00:00,359.05,0.003129103,0.018727764,0.018199206,0.018747048,0,0.007705352,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,01/12/2002 00:00,359.05,0,0.003129103,0.018727764,0.018199206,0.018747048,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,02/12/2002 00:00,371.65,0.035092605,0,0.003129103,0.018727764,0.018199206,0.018747048,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,03/12/2002 00:00,367.72,-0.010574465,0.035092605,0,0.003129103,0.018727764,0.018199206,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,04/12/2002 00:00,361,-0.018274774,-0.010574465,0.035092605,0,0.003129103,0.018727764,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,05/12/2002 00:00,361.76,0.002105263,-0.018274774,-0.010574465,0.035092605,0,0.003129103,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,08/12/2002 00:00,361.76,0,0.002105263,-0.018274774,-0.010574465,0.035092605,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,09/12/2002 00:00,356.14,-0.015535161,0,0.002105263,-0.018274774,-0.010574465,0.035092605,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,10/12/2002 00:00,364.38,0.023136969,-0.015535161,0,0.002105263,-0.018274774,-0.010574465,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,11/12/2002 00:00,365.75,0.003759811,0.023136969,-0.015535161,0,0.002105263,-0.018274774,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,12/12/2002 00:00,366.69,0.002570062,0.003759811,0.023136969,-0.015535161,0,0.002105263,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,15/12/2002 00:00,366.69,0,0.002570062,0.003759811,0.023136969,-0.015535161,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,16/12/2002 00:00,364.11,-0.007035916,0,0.002570062,0.003759811,0.023136969,-0.015535161,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,17/12/2002 00:00,359.91,-0.011534976,-0.007035916,0,0.002570062,0.003759811,0.023136969,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,18/12/2002 00:00,355.86,-0.011252813,-0.011534976,-0.007035916,0,0.002570062,0.003759811,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,19/12/2002 00:00,348.75,-0.019979767,-0.011252813,-0.011534976,-0.007035916,0,0.002570062,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,22/12/2002 00:00,348.75,0,-0.019979767,-0.011252813,-0.011534976,-0.007035916,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,23/12/2002 00:00,337.9,-0.031111111,0,-0.019979767,-0.011252813,-0.011534976,-0.007035916,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,24/12/2002 00:00,337.55,-0.001035809,-0.031111111,0,-0.019979767,-0.011252813,-0.011534976,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,25/12/2002 00:00,335.48,-0.006132425,-0.001035809,-0.031111111,0,-0.019979767,-0.011252813,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,26/12/2002 00:00,341.2,0.017050197,-0.006132425,-0.001035809,-0.031111111,0,-0.019979767,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,29/12/2002 00:00,341.2,0,0.017050197,-0.006132425,-0.001035809,-0.031111111,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,30/12/2002 00:00,332.83,-0.024531067,0,0.017050197,-0.006132425,-0.001035809,-0.031111111,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,31/12/2002 00:00,332.45,-0.001141724,-0.024531067,0,0.017050197,-0.006132425,-0.001035809,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,01/01/2003 00:00,329.62,-0.008512558,-0.001141724,-0.024531067,0,0.017050197,-0.006132425,Wednesday,1,0,0,0,,,,,
Israel TA-125,ILS,Israel,02/01/2003 00:00,329.58,-0.000121352,-0.008512558,-0.001141724,-0.024531067,0,0.017050197,Thursday,1,0,0,0,,,,,
Israel TA-125,ILS,Israel,05/01/2003 00:00,329.58,0,-0.000121352,-0.008512558,-0.001141724,-0.024531067,0,Sunday,1,0,0,0,,,,,
Israel TA-125,ILS,Israel,06/01/2003 00:00,332.19,0.00791917,0,-0.000121352,-0.008512558,-0.001141724,-0.024531067,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,07/01/2003 00:00,333.09,0.002709293,0.00791917,0,-0.000121352,-0.008512558,-0.001141724,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,08/01/2003 00:00,329.57,-0.010567714,0.002709293,0.00791917,0,-0.000121352,-0.008512558,Wednesday,0,0,0,-1,,,,,
Israel TA-125,ILS,Israel,09/01/2003 00:00,329.31,-0.000788907,-0.010567714,0.002709293,0.00791917,0,-0.000121352,Thursday,0,0,1,1,,,,,
Israel TA-125,ILS,Israel,12/01/2003 00:00,329.31,0,-0.000788907,-0.010567714,0.002709293,0.00791917,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,13/01/2003 00:00,323.94,-0.016306823,0,-0.000788907,-0.010567714,0.002709293,0.00791917,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,14/01/2003 00:00,321.72,-0.006853121,-0.016306823,0,-0.000788907,-0.010567714,0.002709293,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,15/01/2003 00:00,325.59,0.012029094,-0.006853121,-0.016306823,0,-0.000788907,-0.010567714,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,16/01/2003 00:00,327.83,0.006879818,0.012029094,-0.006853121,-0.016306823,0,-0.000788907,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,19/01/2003 00:00,327.83,0,0.006879818,0.012029094,-0.006853121,-0.016306823,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,20/01/2003 00:00,317.35,-0.031967788,0,0.006879818,0.012029094,-0.006853121,-0.016306823,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,21/01/2003 00:00,316.57,-0.002457854,-0.031967788,0,0.006879818,0.012029094,-0.006853121,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,22/01/2003 00:00,314.31,-0.007139021,-0.002457854,-0.031967788,0,0.006879818,0.012029094,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,23/01/2003 00:00,317.53,0.010244663,-0.007139021,-0.002457854,-0.031967788,0,0.006879818,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,26/01/2003 00:00,317.53,0,0.010244663,-0.007139021,-0.002457854,-0.031967788,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,27/01/2003 00:00,318.74,0.003810664,0,0.010244663,-0.007139021,-0.002457854,-0.031967788,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,29/01/2003 00:00,320.64,0.005960971,0.003810664,0,0.010244663,-0.007139021,-0.002457854,Wednesday,0,1,0,0,,,,,
Israel TA-125,ILS,Israel,30/01/2003 00:00,318.8,-0.005738523,0.005960971,0.003810664,0,0.010244663,-0.007139021,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,02/02/2003 00:00,318.8,0,-0.005738523,0.005960971,0.003810664,0,0.010244663,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,03/02/2003 00:00,314.05,-0.014899624,0,-0.005738523,0.005960971,0.003810664,0,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,04/02/2003 00:00,309,-0.016080242,-0.014899624,0,-0.005738523,0.005960971,0.003810664,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,05/02/2003 00:00,309.3,0.000970874,-0.016080242,-0.014899624,0,-0.005738523,0.005960971,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,06/02/2003 00:00,308.04,-0.004073715,0.000970874,-0.016080242,-0.014899624,0,-0.005738523,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,09/02/2003 00:00,308.04,0,-0.004073715,0.000970874,-0.016080242,-0.014899624,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,10/02/2003 00:00,306.54,-0.004869497,0,-0.004073715,0.000970874,-0.016080242,-0.014899624,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,11/02/2003 00:00,308.24,0.005545769,-0.004869497,0,-0.004073715,0.000970874,-0.016080242,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,12/02/2003 00:00,307.52,-0.002335842,0.005545769,-0.004869497,0,-0.004073715,0.000970874,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,13/02/2003 00:00,303.65,-0.012584547,-0.002335842,0.005545769,-0.004869497,0,-0.004073715,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,16/02/2003 00:00,303.65,0,-0.012584547,-0.002335842,0.005545769,-0.004869497,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,17/02/2003 00:00,316.04,0.040803557,0,-0.012584547,-0.002335842,0.005545769,-0.004869497,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,18/02/2003 00:00,321.72,0.017972409,0.040803557,0,-0.012584547,-0.002335842,0.005545769,Tuesday,0,0,0,-1,,,,,
Israel TA-125,ILS,Israel,19/02/2003 00:00,316.71,-0.015572548,0.017972409,0.040803557,0,-0.012584547,-0.002335842,Wednesday,0,0,1,1,,,,,
Israel TA-125,ILS,Israel,20/02/2003 00:00,314.42,-0.007230589,-0.015572548,0.017972409,0.040803557,0,-0.012584547,Thursday,0,0,2,2,,,,,
Israel TA-125,ILS,Israel,23/02/2003 00:00,314.42,0,-0.007230589,-0.015572548,0.017972409,0.040803557,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,24/02/2003 00:00,317.41,0.009509573,0,-0.007230589,-0.015572548,0.017972409,0.040803557,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,25/02/2003 00:00,313.86,-0.011184273,0.009509573,0,-0.007230589,-0.015572548,0.017972409,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,26/02/2003 00:00,313.66,-0.000637227,-0.011184273,0.009509573,0,-0.007230589,-0.015572548,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,27/02/2003 00:00,323.63,0.03178601,-0.000637227,-0.011184273,0.009509573,0,-0.007230589,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,02/03/2003 00:00,323.63,0,0.03178601,-0.000637227,-0.011184273,0.009509573,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,03/03/2003 00:00,328.97,0.016500324,0,0.03178601,-0.000637227,-0.011184273,0.009509573,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,04/03/2003 00:00,328.02,-0.002887801,0.016500324,0,0.03178601,-0.000637227,-0.011184273,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,05/03/2003 00:00,324.7,-0.010121334,-0.002887801,0.016500324,0,0.03178601,-0.000637227,Wednesday,0,0,0,-1,,,,,
Israel TA-125,ILS,Israel,06/03/2003 00:00,329.22,0.013920542,-0.010121334,-0.002887801,0.016500324,0,0.03178601,Thursday,0,0,1,1,,,,,
Israel TA-125,ILS,Israel,09/03/2003 00:00,329.22,0,0.013920542,-0.010121334,-0.002887801,0.016500324,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,10/03/2003 00:00,324.99,-0.012848551,0,0.013920542,-0.010121334,-0.002887801,0.016500324,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,11/03/2003 00:00,325.17,0.000553863,-0.012848551,0,0.013920542,-0.010121334,-0.002887801,Tuesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,12/03/2003 00:00,324.19,-0.003013808,0.000553863,-0.012848551,0,0.013920542,-0.010121334,Wednesday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,13/03/2003 00:00,329.33,0.0158549,-0.003013808,0.000553863,-0.012848551,0,0.013920542,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,16/03/2003 00:00,329.33,0,0.0158549,-0.003013808,0.000553863,-0.012848551,0,Sunday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,17/03/2003 00:00,336.3,0.021164182,0,0.0158549,-0.003013808,0.000553863,-0.012848551,Monday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,19/03/2003 00:00,348.28,0.035622956,0.021164182,0,0.0158549,-0.003013808,0.000553863,Wednesday,0,1,0,0,,,,,
Israel TA-125,ILS,Israel,20/03/2003 00:00,344.67,-0.010365223,0.035622956,0.021164182,0,0.0158549,-0.003013808,Thursday,0,0,0,0,,,,,
Israel TA-125,ILS,Israel,23/03/2003 00:00,344.67,0,-0.010365223,0.035622956,0.021164182,0,0.0158549,Sunday,0,0,0,0,,,,,
